"","County","State","DIST_br","DIST_fu","DIST_ho","DIST_in","DIST_li","DIST_ma","DIST_hi","DIST_sc"
"191","Lassen County","California",7502.6110936625,55720.459149375,25824.8634321875,9119.79016406937,146475.9694375,135702.265950625,100216.42904625,9668.74181459375
"192","Los Angeles County","California",979.915003101486,2505.44413062506,3216.20524420122,1215.01991572072,7232.43711699798,19504.8615565486,21700.7306887021,1103.75314659715
"193","Madera County","California",1365.88282646933,12389.0890226044,9004.66213720889,6380.75958728889,111210.394297333,185123.346428889,72294.6000615556,2843.99318643778
"194","Marin County","California",704.62053862875,7031.7230008625,6931.03873305,3790.4049723125,18473.7528025,26509.18661125,18480.5530725,1775.3842551
"195","Mariposa County","California",1308.86808433333,16057.3418672222,15684.8366348889,7964.22408938889,89643.9854544444,171631.936477778,22277.48007,3255.85206432222
"196","Mendocino County","California",1144.53936844647,14283.5141711565,15600.9253682324,10072.6352715391,139034.312125882,124468.251407353,35069.8975185294,3822.66945353235
"197","Merced County","California",1348.17219941507,13051.7448438551,9233.96978478116,4875.6874447058,53877.071345942,119867.440578696,53789.7785410145,2700.38626267391
"198","Modoc County","California",2100.629951675,25045.7153335,30829.2654645167,18867.3974161667,162558.5955,238854.894466667,78746.6753866667,7940.95411583333
"199","Mono County","California",5652.362252,42656.5965933333,27340.8290826667,6637.99079333333,177433.31715,193064.475683333,22716.2902723333,12577.9062493333
"200","Monterey County","California",1539.09677680701,6121.36445424545,9033.10272378182,3322.26608707896,54526.48084,107665.774297273,44465.9233492857,1615.56193530519
"201","Napa County","California",1138.14195220056,5041.20382610556,8727.59921922222,4739.85704402778,22911.1463482222,39335.6003433333,39241.7701455556,2795.30969545556
"202","Nevada County","California",1464.54786403529,9434.56369737059,15297.1561704118,5747.65116919412,65877.0822394118,93041.9037352941,16963.4336155294,3216.29373285294
"203","Orange County","California",638.71070207969,2025.68912713204,3456.06430916062,879.300052369292,6122.72284640168,7683.68066098717,11620.5468960606,998.382931042965
"204","Placer County","California",1482.98964516149,6428.93000276596,9248.17629706596,3833.51204764957,28505.1309582979,112762.764859149,7633.05262075106,2369.66635077021
"205","Plumas County","California",2363.34563753333,36380.4769118333,14149.5247160833,10464.7603087333,108040.196275,116311.581428333,63457.0591716667,6205.1390805
"206","Riverside County","California",1330.2610460996,6015.1380420218,8192.73606415013,3163.71907820477,23294.0810931328,72469.8549117963,49355.1368860617,3070.498515437
"207","Sacramento County","California",851.825577360731,2619.94181037425,5669.36055273498,1541.55081615201,4921.53713654192,85315.0128103196,10602.1221376521,1130.29297543708
"208","San Benito County","California",2238.50855172889,4796.68545233333,7556.65092606667,3419.21400947778,51070.7578077778,95099.2982122222,35567.2356255556,1851.54680508889
"209","San Bernardino County","California",2213.67313500886,16179.6317344442,16776.6395983553,4706.57724264953,38845.6480686601,85225.7170224444,31480.0549017528,5637.53263619852
"210","San Diego County","California",1019.72539077152,5382.67962403609,7518.35301546336,2802.69942473074,28527.6170560176,29015.2191061118,49826.92077973,1674.86489894234
"211","San Francisco County","California",815.339069168246,909.591657736667,1496.25674344386,526.419641475965,1545.57005288754,26317.5851045614,4471.73106378246,478.536133908772
"212","San Joaquin County","California",938.986129060915,4691.87026961765,5722.90010998627,2331.16765296255,10084.6021657791,64453.6250547712,41724.1430107843,1510.60380433634
"213","San Luis Obispo County","California",1703.05335292605,11610.7914052132,12272.2940891974,4301.57417622105,136114.256360526,240210.281689474,161482.084465789,3358.69273851316
"214","San Mateo County","California",934.653966655625,3896.43331232172,4652.65436708906,2739.64295807156,6249.89749928094,19857.296501125,5258.7934281625,1239.14597572812
"215","Santa Barbara County","California",1354.12710062018,5239.28068195179,9836.02569976429,3400.02325135054,80810.43296875,166362.408753571,113991.145558393,2394.8334302
"216","Santa Clara County","California",639.358820547882,3034.34427020665,3580.96880185788,1235.941126409,21144.9903002647,32616.5984901353,5392.64231997235,1062.45015287135
"217","Santa Cruz County","California",1054.10508509412,5230.75163005882,6084.21602864706,3077.73332488824,15576.5055154706,58935.5928247059,6789.41278670588,1759.43017388235
"218","Shasta County","California",1297.27299418698,10954.0395986465,13825.4390486837,5467.86641187442,21847.698060893,233131.466704651,18575.6613089535,2387.28427946744
"219","Sierra County","California",2028.21012664,33851.028782,22004.373944,3788.80854744,119956.923392,48560.33065,47187.463772,7577.4969004
"220","Siskiyou County","California",3789.30108966905,35755.9089407286,31544.2362623,13859.9012489476,88508.8295514286,327025.418338095,63471.8183952381,7458.52653628095
"221","Solano County","California",883.544560919074,3889.8971622537,5740.01366982037,1720.06764199444,19296.2938802222,34890.6970603704,40302.9086142593,2097.03454953722
"222","Sonoma County","California",1082.02658551531,5547.86876899375,7967.52380445938,3497.03516306453,41837.097627625,16289.5842035984,19248.4770677031,1756.10952864656
"223","Stanislaus County","California",1234.21020511827,7769.83113812449,6202.90784416327,3765.33179956551,13584.5234536133,85535.8069663265,25564.2318839082,1741.86841347959
"224","Sutter County","California",1993.11444413125,11616.4747325542,13996.5238435417,4129.4686309875,15569.5951784583,112394.31882625,39956.6751179167,2009.5522326875
"225","Tehama County","California",923.6534577664,32557.99600096,8988.906328152,4775.362547768,57169.3412892,186429.742028,22850.37173516,2579.205399932
"226","Trinity County","California",2155.55738181429,35353.7410592143,31991.7050308571,10612.1533572929,72680.2647414286,244129.785042857,49135.4553678571,6045.507555
"227","Tulare County","California",1779.27204749889,9607.60152654103,8804.45922518376,4707.95374352342,95066.3625468376,246522.144617949,62002.8500960684,2510.76258399949
"228","Tuolumne County","California",2512.17083147278,21034.3414716111,21435.9104559778,11011.2382637944,71439.6566694444,145537.33105,15017.5350349167,3675.76008609444
"229","Ventura County","California",892.897971405784,4838.68787930784,6770.51653171706,2968.20039896794,13198.8170056738,70053.8490264706,65579.7561584314,2073.26785315255
"230","Yolo County","California",1339.02756730552,4998.63261935172,8107.57952307931,3146.32014334931,13780.9188273241,75099.8210151724,17247.9132681069,2259.50853901379
"231","Yuba County","California",1728.87391869958,14413.2146979458,14431.9659459958,5266.61263458333,19992.8077321292,127733.0327875,35689.66081375,2163.71982135833
"232","Adams County","Colorado",665.721020010962,2235.57884307692,8067.14016734038,1093.60769871308,13395.9015659423,13627.8657855,13047.3675017308,1884.97707217692
"233","Alamosa County","Colorado",4658.69447133333,76332.6258744444,7872.25441177778,6074.64560577778,136799.134444444,181813.6796,121142.952788889,5488.60001666667
"234","Arapahoe County","Colorado",763.593651957209,2888.27978344349,8422.86246397674,1701.3024546593,3658.37731892767,9475.2709578907,17683.627837,2864.76323822093
"235","Archuleta County","Colorado",1425.088117075,20000.1236095,32675.5491425,8572.8277835,219332.9587,228531.206525,198937.06195,31296.1167875
"236","Baca County","Colorado",3610.8631873875,48605.7616075,95179.97138375,13638.143353125,210032.9283625,261080.37315,256056.001,33837.355205
"237","Bent County","Colorado",489.5198168,27604.22621,17504.42314,1891.228222,144285.0406,177167.348,199276.0026,6143.034992
"238","Boulder County","Colorado",1495.28072798919,4284.89897761649,6224.72274973784,2591.1172510673,11933.2278206297,24232.3918863514,32760.0851978378,3039.55077549162
"239","Broomfield County","Colorado",845.43817495,4910.212461,6765.463993,1230.4509707,17910.12428,5713.6584888,16243.19706,1449.61996365
"240","Chaffee County","Colorado",2367.49275613333,52841.75409,62769.0431711111,9045.62068577778,126183.105544444,115365.575344444,73843.5444833333,12183.3368333333
"241","Cheyenne County","Colorado",3642.29005548333,41198.991975,92644.450075,4950.10597933333,182826.418,189038.352,205496.0628,19240.6621775
"242","Clear Creek County","Colorado",1431.769171,14949.585407,17511.26765625,3845.868367875,53677.1315825,51011.4771125,19946.9760825,5983.49886625
"243","Conejos County","Colorado",3795.72543446,54532.805108,10424.1209766,7877.1930092,157779.80614,206834.56976,147377.22338,7185.8381724
"244","Costilla County","Colorado",9697.52398825,49903.49513,44479.5716175,11733.195752,109487.114195,165980.456025,114390.6085325,14847.9836245
"245","Custer County","Colorado",744.85635305,24085.497845,44544.934105,6977.179534,41210.346825,83968.194345,39633.458185,9933.2797045
"246","Delta County","Colorado",3302.01664799,19362.3377541,22268.3848008,10288.0629551,263523.23763,67188.198219,164833.85437,9345.5971677
"247","Denver County","Colorado",746.750071434242,1448.12436826818,2603.68800806818,763.26879245803,3384.43971565758,6093.04430407727,5399.10512821212,846.410246335303
"248","Dolores County","Colorado",6785.9703345,77158.325515,28073.39427,11175.347707,317751.45785,153624.3266,96293.12439,12895.48398
"249","Douglas County","Colorado",1220.2423757025,4345.29716249583,14591.1291842083,3763.1021746125,9928.663685125,23597.711965,24524.6483175833,4115.341810775
"250","Eagle County","Colorado",669.2865151025,37825.42311875,42379.0054775,4569.5785852875,122329.34571,124801.49971875,83742.3868825,12823.10675975
"251","El Paso County","Colorado",1048.9081669761,5411.36626966104,11855.9233563766,3029.82543797039,63019.029742987,13265.9927367831,28553.7123194286,3279.50881331688
"252","Elbert County","Colorado",3907.4628715,17550.420642375,73225.09391375,14960.518811875,64606.8063275,70089.9652875,68119.75326875,21577.1499175
"253","Fremont County","Colorado",2018.76908886923,24316.6831843077,38100.3973653846,6193.23367830769,58238.6586592308,63689.8649415385,22592.4439373846,7428.00154376923
"254","Garfield County","Colorado",5218.87237368947,15598.0061111053,33743.6077350947,12294.2750297895,223817.198089474,91311.8268273684,173215.188447368,9986.58586653684
"255","Gilpin County","Colorado",33.15523274,10738.25459,30062.14107,10059.20847,31730.44521,42779.85661,35358.97025,9246.970224
"256","Grand County","Colorado",6160.1929836,24834.3233632,21398.40587,9810.0444036,78017.11444,93031.019528,69100.501458,7913.7202414
"257","Gunnison County","Colorado",3563.3262282,35420.258926,32512.237924,9890.8700994,201639.14288,135760.44632,144492.202242,21816.23208
"258","Hinsdale County","Colorado",154.242585125,62411.41928,47255.694745,42773.611535,219537.37445,169557.79875,167540.89365,27970.208455
"259","Huerfano County","Colorado",1330.13473371,17858.451051375,60855.0302225,12898.4018982775,69554.05161,133541.5218875,98138.03220125,10467.03378675
"260","Jefferson County","Colorado",1101.52326802197,3705.09826211689,10250.5935086115,3502.64931155836,14123.647957541,12222.1112287705,15801.7934043279,2509.4541697541
"261","Kiowa County","Colorado",4870.7113975,30682.503315,74547.24222,10129.6641865,177654.76505,192948.1675,214796.23635,12306.284344
"262","Kit Carson County","Colorado",2807.67719268333,27135.2210281667,110699.024795,9906.69843178333,190175.60505,196840.294383333,197757.72985,26665.3101868333
"263","La Plata County","Colorado",3172.94101494167,20456.13006275,19071.0185725,7747.80596985833,236245.723108333,222063.233425,176692.439841667,10139.4704828333
"264","Lake County","Colorado",2670.4233145,23233.48568,48004.517225,13047.678175,102964.35845,98069.96476,53989.647485,14324.599175
"265","Larimer County","Colorado",1196.72315427946,10044.3473122189,20563.9302646487,6045.80887197892,15635.624531,64463.9472894595,82464.7009094595,4669.21221189351
"266","Las Animas County","Colorado",782.1394859875,22722.640332625,20856.507443,17315.9892345,103028.755595,171256.344475,143049.9739625,10637.99372875
"267","Lincoln County","Colorado",1813.4236404,30825.051971375,100122.95805625,8673.03150317,107981.05544,107457.00979375,117192.225575,46396.25152875
"268","Logan County","Colorado",1719.46502133333,8982.82449866667,51442.76628,4998.8853642,162688.426333333,173889.735466667,102747.10018,7569.45565733333
"269","Mesa County","Colorado",884.319194457241,11338.5801577538,18686.4453001034,9188.96843241035,296437.827741379,20676.8409129034,150131.050995172,8969.05419603793
"270","Mineral County","Colorado",1776.4166756,19821.17343,58675.77573,24007.010575,211467.8041,235949.2986,175663.764,33439.86134
"271","Moffat County","Colorado",2567.37179767143,18831.0506862857,23937.0692621429,14454.4237690286,216076.619214286,171749.191428571,203755.580414286,12711.0404258571
"272","Montezuma County","Colorado",2183.644792894,60293.923224,18975.5019564,7673.854216006,287708.28189,201364.50086,108116.388508,13032.55896581
"273","Montrose County","Colorado",2113.500626285,44157.5808991667,43492.0759165,12637.6548529,300516.8029,96351.85566,125512.01236,22797.963384
"274","Morgan County","Colorado",1061.43564102222,6729.45798822222,16381.3899825111,3594.48155377778,104838.762228889,105040.316041111,116798.139882222,6732.08451558889
"275","Otero County","Colorado",808.85090395,35956.29038625,16624.002655375,4533.878621175,85965.145305,134811.552125,150627.0803125,8735.6524237875
"276","Ouray County","Colorado",677.2567141,21944.72011,15654.74235,15702.50414,269398.9213,114809.2868,155508.5658,15410.62099
"277","Park County","Colorado",5160.66343795714,20981.8989994286,46380.3869342857,16236.3879611429,72075.3193914286,66928.2730128571,38492.21139,21459.1589004286
"278","Pitkin County","Colorado",1243.5471836,14225.654401,44166.690554,23448.973569,169267.78026,139968.35284,120791.24126,23382.1152708
"279","Prowers County","Colorado",1797.304418102,30455.3898896,68330.64235,14415.4500592,195509.31506,228639.03648,247323.8626,13132.6873146
"280","Pueblo County","Colorado",1405.64768986143,6558.14199820476,9723.34880479286,3639.84521180143,8951.99552948095,65805.4530133333,65475.4038642857,4185.0581617481
"281","Rio Blanco County","Colorado",6562.13584275,45281.175835,76730.6551475,17893.68638825,275373.3042,106097.604005,224026.566475,31183.067895
"282","Rio Grande County","Colorado",551.927267,76599.31935,14434.0780943333,3534.93441566667,153943.544366667,187616.515566667,123565.442366667,9879.61567966667
